Uniprot_A	Uniprot_B	Gene_A	Gene_B	pmid:method:quality:type	taxid	high_quality	in_pdb_source
P43023	Q8R1I1	Cox6a2	Uqcr10	34616041:0114:LC:binary	10090	True	True
P43023	Q99LC3	Cox6a2	Ndufa10	38575788:0114:LC:binary	10090	True	True
P43023	Q9CPX8	Cox6a2	Uqcr11	38575788:0114:LC:binary	10090	True	True
P43023	Q9CR61	Cox6a2	Ndufb7	38575788:0114:LC:binary	10090	True	True
P43023	Q9CR68	Cox6a2	Uqcrfs1	34616041:0114:LC:binary	10090	True	True
P43275	P51943	H1-1	Ccna2	15707957:0415:LC:binary|8226784:0415:LC:binary|8547220:0415:LC:binary	10090	True	False
P43275	P97377	H1-1	Cdk2	12007403:0415:LC:binary|14627988:0415:LC:binary|15707957:0415:LC:binary|15749021:0415:LC:binary|17371838:0415:LC:binary|8226784:0415:LC:binary|8547220:0415:LC:binary	10090	True	False
P43431	P43432	Il12a	Il12b	38287195:0114:LC:binary	10090	True	True
P43431	P97378	Il12a	Il12rb2	38287195:0114:LC:binary	10090	True	True
P43432	P43432	Il12b	Il12b	PDB_6SMC:0114:LC:binary|PDB_6SP3:0114:LC:binary|PDB_7PUR:0114:LC:binary|PDB_7R3N:0114:LC:binary	10090	True	True
P43432	Q04207	Il12b	Rela	15251981:0007:LC:binary|15858576:0007:LC:binary|17982049:0007:LC:binary|20221401:0007:LC:binary	10090	True	False
P43432	Q60837	Il12b	Il12rb1	10382764:0405:LC:binary|38287195:0114:LC:binary	10090	True	True
P45448	P45448	Nr5a2	Nr5a2	12820970:0114:LC:binary|15976031:0114:LC:binary	10090	True	True
P45448	Q61066	Nr5a2	Nr0b1	19015525:0114:LC:binary	10090	True	True
P45481	P45481	Crebbp	Crebbp	30232260:0114:LC:binary	10090	True	True
P45481	Q01147	Crebbp	Creb1	17525731:0096:LC:binary|7913207:0096:LC:binary	10090	True	False
P45481	Q02248	Crebbp	Ctnnb1	21751375:0006:LC:binary|21751375:0018:LC:binary|23273993:0006:LC:binary	10090	True	False
P45481	Q04207	Crebbp	Rela	21098220:0018:LC:binary|24019758:0006:LC:binary|24019758:0065:LC:binary|24019758:0071:LC:binary|24019758:0077:LC:binary|24019758:0096:LC:binary|24019758:0114:LC:binary|31570593:0006:LC:binary|9556555:0096:LC:binary	10090	True	True
P45481	Q3UGQ1	Crebbp	Trp53	20211142:0018:HT:binary|9194565:0006:LC:binary	10090	True	False
P45481	Q9WTL8	Crebbp	Bmal1	24737000:0809:LC:binary|25961797:0065:LC:binary|25961797:0077:LC:binary	10090	True	False
P45700	P45700	Man1a1	Man1a1	27856750:0114:LC:binary	10090	True	True
P46061	P46061	Rangap1	Rangap1	11853669:0114:LC:binary	10090	True	True
P46061	P63280	Rangap1	Ube2i	11792325:0415:LC:binary|15094046:0415:LC:binary|15569683:0415:LC:binary	10090	True	False
P46096	P46096	Syt1	Syt1	30063057:0114:LC:binary	10090	True	True
P46096	Q62108	Syt1	Dlg4	19455133:0007:LC:binary|28671696:0006:LC:binary	10090	True	False
P46414	P51943	Cdkn1b	Ccna2	16007079:0019:LC:binary|8730099:0019:LC:binary	10090	True	False
P46414	P97377	Cdkn1b	Cdk2	15315761:0019:LC:binary|16007079:0019:LC:binary|16102793:0415:LC:binary|8033213:0019:LC:binary|8730099:0019:LC:binary	10090	True	False
P46414	Q61037	Cdkn1b	Tsc2	15355997:0007:LC:binary|17470459:0007:LC:binary	10090	True	False
P46414	Q61457	Cdkn1b	Ccne1	16007079:0019:LC:binary|8033213:0019:LC:binary	10090	True	False
P46460	Q5S006	Nsf	Lrrk2	21307259:0006:LC:binary|24687852:0006:LC:binary	10090	True	False
P46460	Q62108	Nsf	Dlg4	19455133:0006:LC:binary|19455133:0007:LC:binary|28671696:0006:LC:binary	10090	True	False
P46638	Q08460	Rab11b	Kcnma1	19423573:0006:LC:binary|22935415:0006:LC:binary|22935415:0018:LC:binary|22935415:0040:LC:binary	10090	True	False
P46660	Q62108	Ina	Dlg4	19455133:0007:LC:binary|28671696:0006:LC:binary	10090	True	False
P46662	P46662	Nf2	Nf2	24706749:0114:LC:binary|24912773:0114:LC:binary|26045165:0114:LC:binary	10090	True	True
P46737	P46737	Brcc3	Brcc3	31253574:0114:LC:binary	10090	True	True
P46737	Q8BPZ8	Brcc3	Abraxas1	31253574:0114:LC:binary	10090	True	True
P46737	Q8K3W0	Brcc3	Babam2	31253574:0114:LC:binary	10090	True	True
P46935	Q60760	Nedd4	Grb10	10446181:0006:LC:binary|10446181:0007:LC:binary|10446181:0018:LC:binary|20980250:0096:LC:binary|20980250:0114:LC:binary	10090	True	True
P46935	Q61180	Nedd4	Scnn1a	10212229:0047:LC:binary|15123669:0047:LC:binary	10090	True	False
P46935	Q8R0W6	Nedd4	Ndfip1	11042109:0047:LC:binary|11748237:0047:LC:binary|18819914:0007:LC:binary	10090	True	False
P46935	Q9WU38	Nedd4	Scnn1b	10212229:0047:LC:binary|15123669:0047:LC:binary	10090	True	False
P46935	Q9WU39	Nedd4	Scnn1g	10212229:0047:LC:binary|15123669:0047:LC:binary	10090	True	False
P46938	Q62296	Yap1	Tead4	11358867:0096:LC:binary|20123908:0114:LC:binary	10090	True	True
P46938	Q7TSJ6	Yap1	Lats2	18369314:0027:LC:binary|28581498:0006:LC:binary	10090	True	False
P47708	P55258	Rph3a	Rab8a	11773082:0019:LC:binary|12578829:0019:LC:binary|14722103:0019:LC:binary	10090	True	False
P47708	P63011	Rph3a	Rab3a	10707984:0018:LC:binary|11056535:0018:LC:binary|11773082:0019:LC:binary|12578829:0019:LC:binary|14722103:0019:LC:binary	10090	True	False
P47708	Q9ERI2	Rph3a	Rab27a	11773082:0019:LC:binary|12578829:0019:LC:binary|14722103:0019:LC:binary	10090	True	False
P47713	P49817	Pla2g4a	Cav1	14561756:0007:LC:binary|14561756:0029:LC:binary|17583757:0007:LC:binary	10090	True	False
P47753	P47757	Capza1	Capzb	33571120:0114:LC:binary|34504078:0114:LC:binary|38267598:0114:LC:binary	10090	True	True
P47754	Q62108	Capza2	Dlg4	19455133:0007:LC:binary|28671696:0006:LC:binary	10090	True	False
P47809	P53349	Map2k4	Map3k1	10523642:0096:LC:binary|14500727:0007:LC:binary	10090	True	False
P47811	P47811	Mapk14	Mapk14	12058054:0423:LC:binary|24037507:0114:LC:binary|30135318:0114:LC:binary|37308482:0114:LC:binary	10090	True	True
P47811	P49138	Mapk14	Mapkapk2	15538386:0018:LC:binary|19369945:0018:LC:binary|19369945:0096:LC:binary	10090	True	False
P47811	Q8CF89	Mapk14	Tab1	12829618:0007:LC:binary|19224920:0007:LC:binary|24037507:0114:LC:binary	10090	True	True
P47911	P47915	Rpl6	Rpl29	34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P47911	P62911	Rpl6	Rpl32	33357414:0114:LC:binary|34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P47911	Q9CR57	Rpl6	Rpl14	33357414:0114:LC:binary|34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P47911	Q9D8E6	Rpl6	Rpl4	33357414:0114:LC:binary|34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P47915	P47962	Rpl29	Rpl5	33357414:0114:LC:binary|34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P47934	P47934	Crat	Crat	12526798:0114:LC:binary	10090	True	True
P47941	P97318	Crkl	Dab1	15062102:0096:LC:binary|15110774:0096:LC:binary|15316068:0096:LC:binary	10090	True	False
P47962	P86048	Rpl5	Rpl10l	34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P47962	Q6ZWV3	Rpl5	Rpl10	33357414:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P47962	Q9CXW4	Rpl5	Rpl11	33357414:0114:LC:binary|34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P47963	P47964	Rpl13	Rpl36	33357414:0114:LC:binary|34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P47963	Q6ZWV7	Rpl13	Rpl35	33357414:0114:LC:binary|34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P47963	Q9CZM2	Rpl13	Rpl15	33357414:0114:LC:binary|34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P47963	Q9D8E6	Rpl13	Rpl4	33357414:0114:LC:binary|34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P47964	Q9CZM2	Rpl36	Rpl15	33357414:0114:LC:binary|34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P48025	Q6QLQ4	Syk	Clec7a	15845454:0007:LC:binary|18200499:0096:LC:binary|18408006:0096:LC:binary	10090	True	False
P48026	P48026	Sat1	Sat1	18690703:0114:LC:binary	10090	True	True
P48168	Q8BUV3	Glrb	Gphn	17347650:0007:LC:binary|21829170:0096:LC:binary	10090	True	False
P48281	Q8BUN5	Vdr	Smad3	10224044:0007:LC:binary|20211142:0018:HT:binary	10090	True	False
P48346	P48346	Il15	Il15	17947230:0114:LC:binary	10090	True	True
P48346	Q60819	Il15	Il15ra	17947230:0114:LC:binary	10090	True	True
P48356	P48356	Lepr	Lepr	36959263:0114:LC:binary|37002197:0114:LC:binary	10090	True	True
P48432	P70288	Sox2	Hdac2	19139101:0006:LC:binary|19139101:0096:LC:binary|21532573:0006:LC:binary|21532573:0007:LC:binary	10090	True	False
P48432	Q60520	Sox2	Sin3a	19139101:0006:LC:binary|19139101:0071:LC:binary|19139101:0096:LC:binary|21532573:0006:LC:binary|21532573:0007:LC:binary	10090	True	False
P48432	Q6PDQ2	Sox2	Chd4	21532573:0006:LC:binary|21532573:0007:LC:binary|24048479:0006:LC:binary	10090	True	False
P48432	Q9ESJ0	Sox2	Xpo4	19349578:0096:LC:binary|21532573:0006:LC:binary|21532573:0007:LC:binary	10090	True	False
P48453	Q4ACU6	Ppp3cb	Shank3	28469556:0007:LC:binary|28671696:0006:LC:binary	10090	True	False
P48453	Q62108	Ppp3cb	Dlg4	19455133:0007:LC:binary|28671696:0006:LC:binary	10090	True	False
P48542	P48542	Kcnj6	Kcnj6	21396912:0114:LC:binary|21962516:0114:LC:binary|32844743:0114:LC:binary|PDB_6XEU:0114:LC:binary|PDB_6XEV:0114:LC:binary	10090	True	True
P48754	Q3U0P1	Brca1	Palb2	30289697:0114:LC:binary|PDB_7K3S:0114:LC:binary	10090	True	True
P48771	Q8R1I1	Cox7a2	Uqcr10	38575788:0114:LC:binary	10090	True	True
P48771	Q9CQJ8	Cox7a2	Ndufb9	38575788:0114:LC:binary	10090	True	True
P48771	Q9CQZ6	Cox7a2	Ndufb3	38575788:0114:LC:binary	10090	True	True
P48772	Q9D855	Cox8b	Uqcrb	34616041:0114:LC:binary	10090	True	True
P48787	P50752	Tnni3	Tnnt2	21777381:0411:LC:binary|31954841:0114:LC:binary	10090	True	True
P49025	Q62108	Cit	Dlg4	19455133:0007:LC:binary|28671696:0006:LC:binary	10090	True	False
P49615	P61809	Cdk5	Cdk5r1	17295212:0019:LC:binary|17341134:0006:LC:binary|18325333:0007:LC:binary	10090	True	False
P49615	P97318	Cdk5	Dab1	12077184:0415:LC:binary|16529723:0415:LC:binary	10090	True	False
P49722	P70195	Psma2	Psmb7	22341445:0114:LC:binary	10090	True	True
P49722	Q9QUM9	Psma2	Psma6	22341445:0114:LC:binary	10090	True	True
P49722	Q9R1P0	Psma2	Psma4	22341445:0114:LC:binary	10090	True	True
P49722	Q9R1P1	Psma2	Psmb3	22341445:0114:LC:binary	10090	True	True
P49722	Q9R1P4	Psma2	Psma1	22341445:0114:LC:binary	10090	True	True
P49722	Q9Z2U0	Psma2	Psma7	22341445:0114:LC:binary	10090	True	True
P49722	Q9Z2U1	Psma2	Psma5	22341445:0114:LC:binary	10090	True	True
P49769	Q9CQR7	Psen1	Psenen	16449386:0006:LC:binary|16641999:0006:LC:binary	10090	True	False
P49891	P49891	Sult1e1	Sult1e1	9360604:0114:LC:binary|9765259:0114:LC:binary	10090	True	True
P50172	P50172	Hsd11b1	Hsd11b1	15865440:0114:LC:binary|22901389:0114:LC:binary|23845218:0114:LC:binary|28537398:0114:LC:binary|30613321:0114:LC:binary|PDB_4NMH:0114:LC:binary	10090	True	True
P50247	P50247	Ahcy	Ahcy	PDB_5AXA:0114:LC:binary|PDB_5AXB:0114:LC:binary|PDB_5AXC:0114:LC:binary|PDB_5AXD:0114:LC:binary|PDB_8COD:0114:LC:binary	10090	True	True
P50396	Q62108	Gdi1	Dlg4	19455133:0007:LC:binary|28671696:0006:LC:binary	10090	True	False
P50405	P50405	Sftpb	Sftpb	33242393:0114:LC:binary	10090	True	True
P50431	P50431	Shmt1	Shmt1	11063567:0114:LC:binary	10090	True	True
P50544	P50544	Acadvl	Acadvl	38177503:0114:LC:binary	10090	True	True
P50580	P61255	Pa2g4	Rpl26	33357414:0114:LC:binary	10090	True	True
P50580	P62751	Pa2g4	Rpl23a	33357414:0114:LC:binary	10090	True	True
P50580	P84099	Pa2g4	Rpl19	33357414:0114:LC:binary	10090	True	True
P50580	Q6ZWV7	Pa2g4	Rpl35	33357414:0114:LC:binary	10090	True	True
P50712	P50712	Defa14	Defa14	36472443:0114:LC:binary	10090	True	True
P51141	P51141	Dvl1	Dvl1	21189423:0114:LC:binary|PDB_3PZ8:0114:LC:binary	10090	True	True
P51141	Q8R4A3	Dvl1	Dact1	14636582:0096:LC:binary|21718540:0007:LC:binary	10090	True	False
P51150	Q91XL9	Rab7a	Osbpl1a	30012887:0114:LC:binary	10090	True	True
P51410	P58252	Rpl9	Eef2	34815424:0114:LC:binary	10090	True	True
P51410	P62717	Rpl9	Rpl18a	33357414:0114:LC:binary|34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P51410	P62984	Rpl9	Uba52	33357414:0114:LC:binary|34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P51410	Q9CR57	Rpl9	Rpl14	33357414:0114:LC:binary|34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P51450	P51450	Rorc	Rorc	38309263:0114:LC:binary	10090	True	True
P51450	Q99JB6	Rorc	Foxp3	18368049:0007:LC:binary|18434325:0007:LC:binary	10090	True	False
P51637	Q01815	Cav3	Cacna1c	16648270:0006:LC:binary|24952909:0006:LC:binary	10090	True	False
P51667	P51667	Myl2	Myl2	37914933:0114:LC:binary	10090	True	True
P51667	Q91Z83	Myl2	Myh7	37914933:0114:LC:binary	10090	True	True
P51943	P97377	Ccna2	Cdk2	16627785:0096:LC:binary|18635963:0096:LC:binary|19592082:0006:LC:binary|8534916:0019:LC:binary|8730099:0019:LC:binary|9371520:0019:LC:binary	10090	True	False
P51945	Q64364	Ccng1	Cdkn2a	12167164:0019:LC:binary|12556559:0019:LC:binary	10090	True	False
P52189	Q62108	Kcnj4	Dlg4	19455133:0007:LC:binary|28671696:0006:LC:binary	10090	True	False
P52293	P52293	Kpna2	Kpna2	11448961:0114:LC:binary|38108201:0114:LC:binary	10090	True	True
P52293	Q3UHK8	Kpna2	Tnrc6a	28837617:0114:LC:binary	10090	True	True
P52293	Q3UYV9	Kpna2	Ncbp1	22248489:0114:LC:binary	10090	True	True
P52293	Q9JIH2	Kpna2	Nup50	16222336:0114:LC:binary	10090	True	True
P52293	Q9JIK5	Kpna2	Ddx21	23910026:0114:LC:binary	10090	True	True
P52332	P52332	Jak1	Jak1	12351625:0423:LC:binary|23990909:0415:LC:binary|35271300:0114:LC:binary|36867534:0114:LC:binary|7544789:0424:LC:binary|7657660:0423:LC:binary	10090	True	True
P52332	Q8CGK5	Jak1	Ifnlr1	35271300:0114:LC:binary|36867534:0114:LC:binary	10090	True	True
P52503	Q7TMF3	Ndufs6	Ndufa12	29915388:0114:LC:binary|33067417:0114:LC:binary|33514727:0114:LC:binary|33990335:0114:LC:binary|35063503:0114:LC:binary|37531432:0114:LC:binary|38575788:0114:LC:binary	10090	True	True
P52503	Q8K3J1	Ndufs6	Ndufs8	29915388:0114:LC:binary|33067417:0114:LC:binary|33514727:0114:LC:binary|33990335:0114:LC:binary|35063503:0114:LC:binary|37531432:0114:LC:binary|38177503:0114:LC:binary|38575788:0114:LC:binary	10090	True	True
P52503	Q91VD9	Ndufs6	Ndufs1	29915388:0114:LC:binary|33067417:0114:LC:binary|33514727:0114:LC:binary|33990335:0114:LC:binary|35063503:0114:LC:binary|37531432:0114:LC:binary|38177503:0114:LC:binary|38575788:0114:LC:binary	10090	True	True
P52503	Q91WD5	Ndufs6	Ndufs2	29915388:0114:LC:binary|33067417:0114:LC:binary|33514727:0114:LC:binary|33990335:0114:LC:binary|35063503:0114:LC:binary|37531432:0114:LC:binary|38177503:0114:LC:binary|38575788:0114:LC:binary	10090	True	True
P52503	Q9CXZ1	Ndufs6	Ndufs4	29915388:0114:LC:binary|33067417:0114:LC:binary|33514727:0114:LC:binary|33990335:0114:LC:binary|35063503:0114:LC:binary|37531432:0114:LC:binary|38575788:0114:LC:binary	10090	True	True
P52503	Q9D6J6	Ndufs6	Ndufv2	29915388:0114:LC:binary|33067417:0114:LC:binary|33514727:0114:LC:binary|33990335:0114:LC:binary|35063503:0114:LC:binary|37531432:0114:LC:binary|38177503:0114:LC:binary|38575788:0114:LC:binary	10090	True	True
P52503	Q9DC69	Ndufs6	Ndufa9	29915388:0114:LC:binary|33067417:0114:LC:binary|33514727:0114:LC:binary|33990335:0114:LC:binary|35063503:0114:LC:binary|37531432:0114:LC:binary|38575788:0114:LC:binary	10090	True	True
P52633	P52633	Stat6	Stat6	14704793:0018:LC:binary|20211142:0018:HT:binary	10090	True	False
P52800	P54763	Efnb2	Ephb2	11780069:0114:LC:binary|7651410:0096:LC:binary	10090	True	True
P52927	Q9QWF0	Hmga2	Chaf1a	21417337:0047:LC:binary|21417337:0096:LC:binary|26045162:0096:LC:binary	10090	True	False
P52946	P59114	Pdx1	Pcif1	15121856:0018:LC:binary|15121856:0096:LC:binary|17126328:0096:LC:binary	10090	True	False
P52946	Q6ZWS8	Pdx1	Spop	15121856:0018:LC:binary|15121856:0019:LC:binary|17126328:0006:LC:binary|17126328:0096:LC:binary	10090	True	False
P53368	P53368	Nudt1	Nudt1	29281266:0114:LC:binary	10090	True	True
P53566	P53566	Cebpa	Cebpa	16461934:0007:LC:binary|17551013:0012:LC:binary	10090	True	False
P53762	P53762	Arnt	Arnt	27782878:0114:LC:binary	10090	True	True
P53762	P97459	Arnt	Npas1	27782878:0114:LC:binary	10090	True	True
P53762	P97481	Arnt	Epas1	26245371:0007:LC:binary|26245371:0071:LC:binary|26245371:0096:LC:binary|26245371:0114:LC:binary|30804532:0114:LC:binary|36167425:0114:LC:binary	10090	True	True
P53762	Q0VBL6	Arnt	Hif3a	35534502:0114:LC:binary	10090	True	True
P53762	Q61045	Arnt	Sim1	11782478:0019:LC:binary|20211142:0397:HT:binary|9020169:0018:LC:binary|9020169:0019:LC:binary	10090	True	False
P53762	Q61079	Arnt	Sim2	11782478:0019:LC:binary|9020169:0018:LC:binary	10090	True	False
P53762	Q61221	Arnt	Hif1a	20609350:0006:LC:binary|20609350:0096:LC:binary|26245371:0007:LC:binary|26245371:0071:LC:binary|26245371:0096:LC:binary|26245371:0114:LC:binary|37793204:0006:LC:binary|8816435:0096:LC:binary	10090	True	True
P53762	Q8BGD7	Arnt	Npas4	36343253:0114:LC:binary	10090	True	True
P53762	Q9QZQ0	Arnt	Npas3	27782878:0114:LC:binary	10090	True	True
P54071	P54071	Idh2	Idh2	28852116:0114:LC:binary	10090	True	True
P54116	P54116	Stom	Stom	22850675:0028:LC:binary|22850675:0071:LC:binary|22850675:0114:LC:binary|22850675:0809:LC:binary	10090	True	True
P54728	Q9JI78	Rad23b	Ngly1	11562482:0018:LC:binary|11562482:0096:LC:binary|16500903:0114:LC:binary	10090	True	True
P54763	P54763	Ephb2	Ephb2	11572780:0114:LC:binary|11780069:0114:LC:binary|16977320:0077:LC:binary|16977320:0114:LC:binary	10090	True	True
P54775	P54775	Psmc4	Psmc4	21128684:0114:LC:binary	10090	True	True
P54775	Q9Z2X2	Psmc4	Psmd10	17292836:0114:LC:binary|21128684:0114:LC:binary	10090	True	True
P54818	P54818	Galc	Galc	29323104:0114:LC:binary	10090	True	True
P54818	Q61207	Galc	Psap	29323104:0114:LC:binary	10090	True	True
P54841	P54841	Mafb	Mafb	17671361:0114:LC:binary|24530283:0114:LC:binary	10090	True	True
P54987	P54987	Acod1	Acod1	31548418:0114:LC:binary|33259501:0114:LC:binary	10090	True	True
P55012	Q9Z1W9	Slc12a2	Stk39	12386165:0006:LC:binary|12386165:0018:LC:binary|14563843:0006:LC:binary	10090	True	False
P55097	P55097	Ctsk	Ctsk	PDB_6BKI:0114:LC:binary	10090	True	True
P55264	P55264	Adk	Adk	PDB_5KB6:0114:LC:binary	10090	True	True
P55284	Q99NH2	Cdh5	Pard3	17057644:0006:LC:binary|17057644:0019:LC:binary|17057644:0096:LC:binary|20047332:0114:LC:binary	10090	True	True
P55288	P55288	Cdh11	Cdh11	16564015:0114:LC:binary|21572446:0028:LC:binary	10090	True	True
P56198	P56198	Cidec	Cidec	24025675:0114:LC:binary	10090	True	True
P56280	P56280	Tcl1a	Tcl1a	11679718:0114:LC:binary	10090	True	True
P56389	P56389	Cda	Cda	11591653:0018:HT:binary|11591653:0397:HT:binary|16784234:0114:LC:binary	10090	True	True
P56391	Q9CQY9	Cox6b1	Ndufc1	38575788:0114:LC:binary	10090	True	True
P56393	Q9CPQ1	Cox7b	Cox6c	34616041:0114:LC:binary|38575788:0114:LC:binary	10090	True	True
P56528	P56528	Cd38	Cd38	22863568:0007:LC:binary|22863568:0028:LC:binary|22863568:0071:LC:binary|22863568:0114:LC:binary|PDB_2EG9:0114:LC:binary	10090	True	True
P56546	Q64318	Ctbp2	Zeb1	10567582:0018:LC:binary|12714599:0018:LC:binary	10090	True	False
P56565	P56565	S100a1	S100a1	PDB_8VK3:0114:LC:binary|PDB_8VK4:0114:LC:binary	10090	True	True
P58059	P58064	Mrps21	Mrps6	35676484:0114:LC:binary	10090	True	True
P58059	Q6P3B9	Mrps21	Rbfa	35676484:0114:LC:binary	10090	True	True
P58059	Q8R2L5	Mrps21	Mrps18c	35676484:0114:LC:binary	10090	True	True
P58059	Q924T2	Mrps21	Mrps2	35676484:0114:LC:binary	10090	True	True
P58059	Q9CQA6	Mrps21	Chchd1	35676484:0114:LC:binary	10090	True	True
P58059	Q9CY16	Mrps21	Mrps28	35676484:0114:LC:binary	10090	True	True
P58059	Q9D7N3	Mrps21	Mrps9	35676484:0114:LC:binary	10090	True	True
P58059	Q9DCA2	Mrps21	Mrps11	35676484:0114:LC:binary	10090	True	True
P58064	Q6P3B9	Mrps6	Rbfa	35676484:0114:LC:binary	10090	True	True
P58064	Q80ZS3	Mrps6	Mrps26	35676484:0114:LC:binary	10090	True	True
P58064	Q8R2L5	Mrps6	Mrps18c	35676484:0114:LC:binary	10090	True	True
P58064	Q8VE22	Mrps6	Mrps23	35676484:0114:LC:binary	10090	True	True
P58064	Q924T2	Mrps6	Mrps2	35676484:0114:LC:binary	10090	True	True
P58064	Q9CQA6	Mrps6	Chchd1	35676484:0114:LC:binary	10090	True	True
P58064	Q9CY16	Mrps6	Mrps28	35676484:0114:LC:binary	10090	True	True
P58064	Q9DC71	Mrps6	Mrps15	35676484:0114:LC:binary	10090	True	True
P58252	P62267	Eef2	Rps23	34815424:0114:LC:binary	10090	True	True
P58252	P62830	Eef2	Rpl23	34815424:0114:LC:binary	10090	True	True
P58252	P62849	Eef2	Rps24	34815424:0114:LC:binary	10090	True	True
P58252	P62862	Eef2	Fau	34815424:0114:LC:binary	10090	True	True
P58252	Q9CY58	Eef2	Serbp1	34815424:0114:LC:binary	10090	True	True
P58283	P68037	Rnf216	Ube2l3	10431818:0018:LC:binary|24945773:0096:LC:binary	10090	True	False
P58681	Q8VCW4	Tlr7	Unc93b1	17452530:0007:LC:binary|19451267:0007:LC:binary	10090	True	False
P58771	P58771	Tpm1	Tpm1	33765442:0114:LC:binary|37914933:0114:LC:binary	10090	True	True
P58771	P68033	Tpm1	Actc1	37914933:0114:LC:binary	10090	True	True
P58771	P68134	Tpm1	Acta1	33765442:0114:LC:binary	10090	True	True
P58771	Q5SX39	Tpm1	Myh4	33765442:0114:LC:binary	10090	True	True
P58801	Q8K3Z0	Ripk2	Nod2	15620648:0019:LC:binary|18775659:0007:LC:binary	10090	True	False
P59178	Q9CQJ4	L3mbtl2	Rnf2	15889154:0018:LC:binary|15889154:0019:LC:binary|17296600:0096:LC:binary	10090	True	False
P59672	Q62108	Anks1a	Dlg4	19455133:0007:LC:binary|28671696:0006:LC:binary	10090	True	False
P59823	P59823	Il1rapl1	Il1rapl1	25908590:0114:LC:binary	10090	True	True
P59823	Q64487	Il1rapl1	Ptprd	21940441:0007:LC:binary|21940441:0096:LC:binary|21940441:0107:LC:binary|21940441:0405:LC:binary|25908590:0114:LC:binary	10090	True	True
P59997	P59997	Kdm2a	Kdm2a	25128496:0114:LC:binary|36797403:0114:LC:binary	10090	True	True
P59997	P84228	Kdm2a	H3c2	25128496:0114:LC:binary	10090	True	True
P59999	P61161	Arpc4	Actr2	33353942:0114:LC:binary	10090	True	True
P59999	P68134	Arpc4	Acta1	33353942:0114:LC:binary	10090	True	True
P59999	Q62108	Arpc4	Dlg4	19455133:0007:LC:binary|28671696:0006:LC:binary	10090	True	False
P59999	Q99JY9	Arpc4	Actr3	33353942:0114:LC:binary	10090	True	True
P59999	Q9CPW4	Arpc4	Arpc5	33353942:0114:LC:binary	10090	True	True
P59999	Q9CVB6	Arpc4	Arpc2	33353942:0114:LC:binary	10090	True	True
P59999	Q9WV32	Arpc4	Arpc1b	33353942:0114:LC:binary	10090	True	True
P60122	Q9JI44	Ruvbl1	Dmap1	20946988:0096:LC:binary|29959317:0007:LC:binary	10090	True	False
P60122	Q9WTM5	Ruvbl1	Ruvbl2	17636026:0096:LC:binary|20211142:0018:HT:binary|20211142:0397:HT:binary|29959317:0007:LC:binary	10090	True	False
